"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"188.06834","C01957","M+2H[2+]","0.000413533229988161"
"188.06834","C02057","M+Na[1+]","6.35332299907532e-05"
"285.13164","C01735","M(C13)+H[1+]","0.000163533230022495"
"134.073","C00300","M(S34)+H[1+]","0.000423533229991335"
"134.073","C00300","M(Cl37)+H[1+]","0.000976466769998297"
"134.073","C01710","M[1+]","0.000200000000006639"
"208.08464","C00328","M[1+]","0.000159999999993943"
"208.08464","C01718","M[1+]","0.000159999999993943"
"138.06798","C00571","M+K[1+]","0.000403533230013409"
"252.11066","C00559","M+H[1+]","0.00158353322999005"
"252.11066","C00220","M-HCOONa+H[1+]","0.000216466770041279"
"225.09975","C00272","M-NH3+H[1+]","0.00147353322998356"
"225.09975","C00294","M-CO2+H[1+]","0.00147353322998356"
"225.09975","C01736","M-CO+H[1+]","0.00157353322998688"
"246.10004","C00120","M(C13)+H[1+]","0.00116353322999885"
"246.10004","C00575","M-HCOOK+H[1+]","0.0015635332299837"
"86.07307","C00576","M-NH3+H[1+]","0.000393533230010235"
"86.07307","C01390","M[1+]","0.000129999999998631"
"86.07307","C01949","M[1+]","0.000129999999998631"
"86.07307","C02020","M[1+]","0.000129999999998631"
"253.09466","C01736","M+H[1+]","0.00148353322998673"
"253.09466","C01185","M-HCOOK+H[1+]","0.000283533229975319"
"253.09466","C01909","M+K[1+]","0.000183533230000421"
"707.15965","C01212","M-CO2+H[1+]","0.00237353322995659"
"247.08407","C00745","M+HCOOK[1+]","0.000206466770009683"
"247.08407","C00943","M-HCOOK+H[1+]","0.00159353322999323"
"247.08407","C02155","M+NaCl[1+]","0.00209353323000983"
"279.18292","C01670","M-CO+H[1+]","0.00144353323003088"
"181.07393","C00082","M[1+]","2.99999999811007e-05"
"181.07393","C01536","M[1+]","2.99999999811007e-05"
"164.05065","C00604","M-NH3+H[1+]","0.0011735332299736"
"213.13614","C00884","M-CO+H[1+]","0.00166353323001545"
"213.13614","C01262","M-CO+H[1+]","0.00166353323001545"
"192.04209","C01752","M[1+]","0.000210000000009813"
"192.04209","C01850","M+H+Na[2+]","0.0015635332299837"
"347.06241","C00020","M[1+]","0.000690000000020063"
"347.06241","C00362","M[1+]","0.000690000000020063"
"347.06241","C00946","M[1+]","0.000690000000020063"
"347.06241","C01367","M[1+]","0.000690000000020063"
"326.19104","C01349","M[1+]","0.00283999999999196"
"270.07332","C00968","M-CO2+H[1+]","0.00175646676996166"
"270.07332","C01726","M[1+]","0.000420000000019627"
"211.0955","C00939","M-C3H4O2+H[1+]","0.00162353322994591"
"211.0955","C02131","M+K[1+]","0.000323533229988016"
"183.08944","C00398","M+Na[1+]","0.000163533229994073"
"183.08944","C00788","M[1+]","5.99999999906231e-05"
"319.14127","C01175","M-HCOONa+H[1+]","9.35332299718539e-05"
"319.14127","C01433","M-C3H4O2+H[1+]","0.00249353322999468"
"289.18852","C01533","M-HCOOK+H[1+]","0.000543533229972581"
"99.10478","C00571","M[1+]","1.99999999921374e-05"
"310.09478","C01169","M(S34)+H[1+]","0.000503533230016728"
"310.09478","C01169","M(Cl37)+H[1+]","0.000896466770029747"
"301.14168","C01699","M-HCOOH+H[1+]","0.00179646676997436"
"345.15703","C00280","M+NaCl[1+]","0.00214646677000019"
"345.15703","C01433","M-HCOOH+H[1+]","0.00255353323001373"
"345.15703","C01533","M-CO+H[1+]","0.00275353323002037"
"345.15703","C01852","M-CO2+H[1+]","0.00265353322998862"
"398.20454","C02203","M-HCOOH+H[1+]","0.00293646676999515"
"256.13066","C01735","M-CO+H[1+]","0.00241646677000062"
"162.01798","C01127","M[1+]","0.00157999999998992"
"213.03987","C00818","M(S34)+H[1+]","0.00080646677000118"
"213.03987","C00879","M(S34)+H[1+]","0.00080646677000118"
"248.0791","C00220","M-C3H4O2+H[1+]","0.00192353322998429"
"248.0791","C00387","M-H4O2+H[1+]","0.00132353322999279"
"209.12826","C01875","M+K[1+]","0.00161646677000249"
"171.08941","C01187","M-HCOONa+H[1+]","0.000633533229972727"
"316.15044","C01739","M-HCOOK+H[1+]","0.00223646677000033"
"541.3188","C01079","M-CO+H[1+]","0.00152353323005627"
"541.3188","C01230","M-HCOOH+H[1+]","0.00187646676999975"
"278.14222","C00449","M(C13)+H[1+]","0.00055646676997867"
"179.05814","C00499","M(S34)+H[1+]","0.000463533230004032"
"179.05814","C00499","M(Cl37)+H[1+]","0.0009364667699856"
"179.05814","C01300","M-NH3+H[1+]","0.00176353322999034"
"179.05814","C01586","M[1+]","5.99999999906231e-05"
"150.10431","C01767","M[1+]","0.000190000000003465"
"150.10431","C01868","M[1+]","0.000190000000003465"
"150.10431","C01951","M[1+]","0.000190000000003465"
"185.06869","C00919","M(C13)+H[1+]","0.00151353322999626"
"185.06869","C00047","M+K[1+]","0.000413533229988161"
"185.06869","C00739","M+K[1+]","0.000413533229988161"
"185.06869","C01142","M+K[1+]","0.000413533229988161"
"185.06869","C01186","M+K[1+]","0.000413533229988161"
"185.06869","C01699","M+H+Na[2+]","0.000386466770009974"
"345.12051","C00089","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C00089","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C00185","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C00185","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C00208","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C00208","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C00243","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C00243","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C00252","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C00252","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C00897","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C00897","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01083","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01083","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01235","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01235","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01518","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01518","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01711","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01711","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01725","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01725","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01728","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01728","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01742","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01742","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01970","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01970","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C01971","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C01971","M(Cl37)+H[1+]","0.000166466769996987"
"345.12051","C02048","M(S34)+H[1+]","0.00123353323004949"
"345.12051","C02048","M(Cl37)+H[1+]","0.000166466769996987"
"365.13361","C01670","M+NaCl[1+]","0.00146646677001172"
"299.28169","C00319","M[1+]","0.000709999999969568"
"250.13138","C01449","M-CO+H[1+]","0.0016035332299964"
"180.05336","C01419","M(C13)+H[1+]","0.00148353322998673"
"180.05336","C00860","M+K[1+]","0.000383533229978639"
"237.06338","C01854","M+NaCl[1+]","0.00210353322998458"
"178.09925","C00327","M(S34)+H[1+]","0.000473533230007206"
"178.09925","C00327","M(Cl37)+H[1+]","0.000926466769982426"
"473.16557","C00234","M[1+]","0.000330000000019481"
"473.16557","C00927","M-CO+H[1+]","0.0010064667699794"
"473.16557","C01941","M-CO+H[1+]","0.0010064667699794"
"204.07851","C01575","M+K[1+]","0.00033353322999119"
"149.04763","C00650","M[1+]","6.99999999937972e-05"
"196.10975","C01550","M-C3H4O2+H[1+]","0.0016735332299902"
"183.12581","C00386","M-CO2+H[1+]","0.00173353323000924"
"74.03667","C00163","M[1+]","0.000129999999998631"
"74.03667","C00424","M[1+]","0.000129999999998631"
"74.03667","C00659","M+2H[2+]","0.000443533230011894"
"74.03667","C00772","M+2H[2+]","0.000443533230011894"
"74.03667","C00937","M[1+]","0.000129999999998631"
"74.03667","C00966","M+2H[2+]","0.000443533230011894"
"74.03667","C00969","M[1+]","0.000129999999998631"
"74.03667","C01053","M+2H[2+]","0.000443533230011894"
"174.05261","C00493","M[1+]","0.000190000000003465"
"174.05261","C01210","M+H2O+H[1+]","3.35332299812308e-05"
"280.09436","C00051","M-CO+H[1+]","0.00171646677000581"
"280.09436","C02029","M+NaCl[1+]","0.000783533229991917"
"307.17769","C01670","M+H[1+]","0.0012135332299863"
"307.17769","C00370","M+NaCl[1+]","0.00218646677001288"
"307.17769","C01761","M-CO2+H[1+]","0.0027864667700328"
"307.17769","C02151","M-HCOOH+H[1+]","0.0028864667700077"
"174.07918","C01699","M+2H[2+]","0.00110353323000822"
"221.09106","C00643","M+H[1+]","0.00101646677001099"
"221.09106","C01017","M+H[1+]","0.00101646677001099"
"221.09106","C00140","M[1+]","0.00115999999999872"
"221.09106","C00645","M[1+]","0.00115999999999872"
"221.09106","C01132","M[1+]","0.00115999999999872"
"338.14765","C00611","M-HCOOH+H[1+]","0.00297353322997651"
"271.10511","C01268","M-HCOOK+H[1+]","0.00143353322999928"
"271.10511","C01632","M-H4O2+H[1+]","0.00256646676996297"
"271.10511","C01736","M+H2O+H[1+]","0.00133353323002439"
"146.03666","C01008","M+HCOONa[1+]","0.000516466769994395"
"674.43609","C01700","M+H2O+H[1+]","0.00261353323003277"
"240.09953","C00055","M-HCOOK+H[1+]","0.00165353322998385"
"290.15185","C01670","M-NH3+H[1+]","0.00187353323002526"
"186.12544","C01404","M-NH3+H[1+]","0.00166353322998702"
"186.12544","C02217","M[1+]","0.000159999999993943"
"217.07348","C01056","M+K[1+]","0.000103533229975028"
"217.07348","C01736","M-H4O2+H[1+]","0.00150353322996466"
"141.11533","C00482","M-HCOOK+H[1+]","0.000853533229985715"
"141.11533","C00729","M[1+]","6.99999999937972e-05"
"141.11533","C02066","M[1+]","6.99999999937972e-05"
"189.09986","C00756","M+NaCl[1+]","0.00181646676998071"
"340.14898","C01795","M(C13)+H[1+]","0.000896466770029747"
"399.12844","C00255","M+Na[1+]","0.000863533229960467"
"399.12844","C01512","M+Na[1+]","0.0022635332299501"
"248.06567","C02162","M(C13)+H[1+]","0.00219353323001314"
"248.06567","C01458","M+K[1+]","0.00230646676999413"
"363.24031","C00892","M+NaCl[1+]","0.00216646676994969"
"244.12083","C00272","M(S34)+H[1+]","0.000253533229994218"
"244.12083","C00272","M(Cl37)+H[1+]","0.00114646676999541"
"244.12083","C01855","M-HCOONa+H[1+]","0.000453533229972436"
"118.053","C01710","M-NH3+H[1+]","0.000976466770012507"
"118.053","C02009","M[1+]","0.00010000000000332"
"280.12038","C01449","M(S34)+H[1+]","0.000196466769978088"
"280.12038","C01449","M(Cl37)+H[1+]","0.00159646677002456"
"196.12078","C00268","M-CO2+H[1+]","0.00150353322999308"
"196.12078","C00272","M-HCOOH+H[1+]","0.00140353322998976"
"355.14462","C02041","M(C13)+3H[3+]","0.00044353322994084"
"355.14462","C02060","M(C13)+3H[3+]","0.00044353322994084"
"355.14462","C00448","M-CO+H[1+]","0.00134353322999914"
"355.14462","C00757","M+H2O+H[1+]","0.00314353322994521"
"355.14462","C02078","M+Na[1+]","0.00305646677003324"
"182.0736","C00031","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00095","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00124","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00137","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00159","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00221","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00247","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00267","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00737","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00738","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00764","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00795","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00936","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00962","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00984","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01452","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01487","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01582","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01680","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01719","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01720","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01825","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01906","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C01934","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C02209","M(C13)+H[1+]","0.00047646677001012"
"182.0736","C00563","M+3H[3+]","0.000256866563319136"
"182.0736","C01464","M[1+]","0.000399999999984857"
"309.17195","C01670","M(S34)+H[1+]","0.00032646676999093"
"309.17195","C01670","M(Cl37)+H[1+]","0.0017264667700374"
"239.15187","C00933","M-C3H4O2+H[1+]","0.000293533230006915"
"175.04778","C01042","M[1+]","0.000320000000016307"
"175.04778","C01045","M[1+]","0.000320000000016307"
"638.28288","C00832","M+Na[1+]","0.00269646676997581"
"168.08978","C00534","M[1+]","0.000120000000009668"
"292.13299","C00500","M+2H[2+]","0.00181353323000621"
"292.13299","C02106","M-H4O2+H[1+]","0.000186466770003335"
"463.20998","C01844","M+K[1+]","0.0011035332299798"
"261.14729","C01513","M-HCOOH+H[1+]","0.00141353322999294"
"261.14729","C02035","M-C3H4O2+H[1+]","0.00128646677001143"
"308.10015","C01169","M+H[1+]","0.00167353322996178"
"308.10015","C01310","M-C3H4O2+H[1+]","0.00247353322998833"
"84.05743","C00557","M[1+]","7.00000000080081e-05"
"309.15434","C00832","M(C13)+2H[2+]","0.0027864667700328"
"309.15434","C01512","M-HCOONa+H[1+]","0.00243646677006382"
"309.15434","C01965","M+H2O+H[1+]","0.00143646677003062"
"668.32773","C01540","M-H2O+H[1+]","0.00545353322991105"
"249.13577","C00495","M-HCOOK+H[1+]","0.000193533229975174"
"244.16835","C01479","M-HCOOH+H[1+]","0.0013264667699957"
"244.16835","C02046","M-HCOOH+H[1+]","0.0013264667699957"
"293.16182","C00933","M-H2O+H[1+]","0.000256466769997132"
"384.33843","C00599","M[1+]","0.000769999999988613"
"384.33843","C01164","M[1+]","0.000769999999988613"
"384.33843","C01802","M[1+]","0.000769999999988613"
"188.10465","C01152","M+H2O+H[1+]","0.00167353322996178"
"188.10465","C01575","M+Na[1+]","2.64667700093923e-05"
"208.12105","C01760","M-NH3+H[1+]","0.000926466770010848"
"208.12105","C00559","M-CO2+H[1+]","0.00177353322999352"
"284.27076","C01530","M[1+]","0.000740000000007512"
"197.12758","C01056","M+H2O+H[1+]","0.000896466770029747"
"197.12758","C01909","M-H2O+H[1+]","0.000796466769998005"
"306.25257","C00219","M(C13)+H[1+]","0.00169353322996812"
"282.25514","C00712","M[1+]","0.000760000000013861"
"282.25514","C01712","M[1+]","0.000760000000013861"
"131.05809","C00430","M[1+]","0.000110000000006494"
"131.05809","C01015","M[1+]","0.000110000000006494"
"131.05809","C01073","M[1+]","0.000110000000006494"
"131.05809","C01110","M[1+]","0.000110000000006494"
"131.05809","C01157","M[1+]","0.000110000000006494"
"131.05809","C01165","M[1+]","0.000110000000006494"
"131.05809","C01433","M+3H[3+]","5.31334366939973e-05"
"397.20936","C01091","M-H2O+H[1+]","0.0028164667700139"
"258.08464","C01294","M-CO2+H[1+]","0.000336466770022525"
"224.14091","C01550","M-CO2+H[1+]","0.0015335332300026"
"224.14091","C01760","M[1+]","0.000290000000006785"
"260.11228","C00449","M-NH3+H[1+]","0.000596466769991366"
"260.11228","C01449","M-H2O+H[1+]","0.0018964667700061"
"285.13594","C01516","M[1+]","0.000560000000007221"
"265.11566","C00896","M-HCOONa+H[1+]","0.000316466770016177"
"153.09007","C01014","M+H[1+]","0.000906466770004499"
"153.09007","C00590","M-CO+H[1+]","0.00080646677000118"
"153.09007","C01710","M+H2O+H[1+]","0.00100646677003624"
"153.09007","C01804","M+2H[2+]","0.000393533229981813"
"107.0734","C00493","M-HCOONa+H[1+]","0.000723533230015505"
"107.0734","C01938","M-HCOOK+H[1+]","0.000823533230004614"
"207.08937","C01736","M-HCOOH+H[1+]","0.00159353322999323"
"117.07884","C00183","M[1+]","0.000159999999993943"
"117.07884","C00431","M[1+]","0.000159999999993943"
"117.07884","C00719","M[1+]","0.000159999999993943"
"117.07884","C01036","M-HCOOK+H[1+]","0.000763533229985569"
"117.07884","C01061","M-HCOOK+H[1+]","0.000763533229985569"
"117.07884","C01799","M[1+]","0.000159999999993943"
"117.07884","C01826","M[1+]","0.000159999999993943"
"117.0789","C00183","M[1+]","9.99999999891088e-05"
"117.0789","C00431","M[1+]","9.99999999891088e-05"
"117.0789","C00719","M[1+]","9.99999999891088e-05"
"117.0789","C01036","M-HCOOK+H[1+]","0.000823533229990403"
"117.0789","C01061","M-HCOOK+H[1+]","0.000823533229990403"
"117.0789","C01799","M[1+]","9.99999999891088e-05"
"117.0789","C01826","M[1+]","9.99999999891088e-05"
"173.0146","C01572","M+H+Na[2+]","7.35332299939273e-05"
"292.2032","C01226","M[1+]","0.000600000000019918"
"198.08908","C00475","M-HCOOH+H[1+]","0.00170353322999972"
"328.09391","C01739","M-C3H4O2+H[1+]","0.00103353322998601"
"253.10605","C01961","M-HCOOH+H[1+]","2.64667699809706e-05"
"160.09997","C00398","M[1+]","2.99999999811007e-05"
"160.09997","C00826","M-HCOONa+H[1+]","0.000693533230020194"
"160.09997","C01365","M-CO2+H[1+]","0.000393533230010235"
"389.14266","C01852","M+H[1+]","0.00151646677005601"
"389.14266","C01001","M+2H[2+]","0.00221646677005083"
"389.14266","C01217","M+2H[2+]","0.00388353322995272"
"205.07376","C00647","M-CO2+H[1+]","8.35332299971014e-05"
"205.07376","C02043","M[1+]","0.000140000000016016"
"209.10604","C01458","M[1+]","0.000840000000010832"
"190.17191","C00612","M(S34)+H[1+]","0.00033353322999119"
"190.17191","C00612","M(Cl37)+H[1+]","0.00106646676999844"
"190.17191","C01029","M(S34)+H[1+]","0.00033353322999119"
"190.17191","C01029","M(Cl37)+H[1+]","0.00106646676999844"
"266.10144","C01302","M-HCOOK+H[1+]","0.000836466770010702"
"266.10144","C01855","M-HCOOH+H[1+]","0.0009364667699856"
"292.20339","C01226","M[1+]","0.000409999999988031"
"192.10004","C01458","M-H2O+H[1+]","0.00183646676998706"
"475.29219","C01673","M+NaCl[1+]","0.00268646677000106"
"218.10533","C00978","M[1+]","0.000169999999997117"
"247.10514","C01056","M+HCOONa[1+]","0.000136466770015886"
"247.10514","C01594","M[1+]","0.000460000000003902"
"161.06967","C00956","M[1+]","0.000869999999991933"
"161.06967","C01046","M[1+]","0.000869999999991933"
"161.06967","C01077","M[1+]","0.000869999999991933"
"161.06967","C02207","M[1+]","0.000869999999991933"
"208.09503","C00783","M+HCOONa[1+]","0.000653533229979075"
"163.04796","C00715","M[1+]","0.00144000000000233"
"160.03703","C00108","M+Na[1+]","5.3533229987579e-05"
"160.03703","C00322","M[1+]","0.000170000000025539"
"160.03703","C00346","M+H2O+H[1+]","5.35332299591573e-05"
"160.03703","C00568","M+Na[1+]","5.3533229987579e-05"
"160.03703","C00846","M[1+]","0.000170000000025539"
"160.03703","C01004","M+Na[1+]","5.3533229987579e-05"
"160.03703","C01104","M+HCOOK[1+]","5.3533229987579e-05"
"206.20327","C00751","M+2H[2+]","0.000343533229994364"
"299.15158","C00761","M-CO2+H[1+]","0.00260353323000118"
"246.13636","C00612","M+NaCl[1+]","0.00198353323000333"
"246.13636","C01029","M+NaCl[1+]","0.00198353323000333"
"175.0995","C01727","M-HCOONa+H[1+]","0.000776466770020079"
"84.06882","C00854","M-NH3+H[1+]","0.00075646676999952"
"84.06882","C00242","M-HCOONa+H[1+]","0.000456466769989561"
"434.33869","C01301","M[1+]","0.000910000000033051"
"153.09015","C01014","M+H[1+]","0.000826466770007528"
"153.09015","C00590","M-CO+H[1+]","0.000726466770004208"
"153.09015","C01710","M+H2O+H[1+]","0.000926466770039269"
"153.09015","C01804","M+2H[2+]","0.000473533229978784"
"598.24285","C01555","M+NaCl[1+]","0.00332646677009052"
"387.12356","C00021","M(S34)+H[1+]","0.00111646676998589"
"387.12356","C00021","M(Cl37)+H[1+]","0.00251646677003237"
"387.12356","C00859","M+K[1+]","0.00348353322999628"
"387.12356","C01314","M+H2O+H[1+]","0.00148353322998673"
"160.07434","C00637","M+H[1+]","0.00133646676999888"
"160.07434","C00780","M-NH3+H[1+]","0.0014364667700022"
"160.07434","C00331","M-CO2+H[1+]","0.00133646676999888"
"160.07434","C00483","M+Na[1+]","0.000963533229992208"
"160.07434","C01183","M+Na[1+]","0.000963533229992208"
"160.07434","C02043","M-HCOOH+H[1+]","0.0014364667700022"
"463.2997","C02033","M[1+]","0.000900000000001455"
"152.03325","C00385","M[1+]","0.000149999999990769"
"152.03325","C01215","M-H4O2+H[1+]","0.000926466770010848"
"152.03325","C01249","M-C3H4O2+H[1+]","0.00102646676998575"
"152.03325","C01877","M+Na[1+]","0.00137353323000866"
"152.03325","C01879","M+Na[1+]","0.00137353323000866"
"107.03702","C00417","M-HCOONa+H[1+]","0.000743533229993432"
"107.03702","C02161","M+2H[2+]","0.000443533229997684"
"353.1823","C01604","M-HCOOK+H[1+]","0.000576466770041861"
"88.0634","C00062","M+2H[2+]","0.000273533230000567"
"88.0634","C00792","M+2H[2+]","0.000273533230000567"
"213.09996","C00843","M+NaCl[1+]","0.00171646676997739"
"213.09996","C01411","M+NaCl[1+]","0.00171646676997739"
"213.09996","C01500","M+NaCl[1+]","0.00171646676997739"
"213.09996","C01677","M-C3H4O2+H[1+]","0.00168353322999337"
"213.09996","C01765","M+NaCl[1+]","0.00171646676997739"
"213.09996","C01766","M+NaCl[1+]","0.00171646676997739"
"100.01604","C00189","M+K[1+]","0.000463533230018243"
"358.18837","C00504","M-HCOOK+H[1+]","0.00269353323000132"
"149.05091","C00073","M[1+]","9.00000000001455e-05"
"149.05091","C00855","M[1+]","9.00000000001455e-05"
"149.05091","C01733","M[1+]","9.00000000001455e-05"
"325.02965","C01269","M+H[1+]","0.00222646677002558"
"325.02965","C00389","M+Na[1+]","0.00232646677005732"
"325.02965","C01993","M+NaCl[1+]","0.00132646676996728"
"214.09515","C01408","M(C13)+H[1+]","0.000773533229988743"
"214.09515","C01745","M(C13)+H[1+]","0.000773533229988743"
"214.09515","C01300","M+H2O+H[1+]","0.00167353322996178"
"302.17229","C02105","M-CO+H[1+]","0.00268646677000106"
"147.05297","C00025","M[1+]","0.000230000000016162"
"147.05297","C00217","M[1+]","0.000230000000016162"
"147.05297","C00284","M+2H[2+]","0.000343533229965942"
"147.05297","C00302","M[1+]","0.000230000000016162"
"147.05297","C00979","M[1+]","0.000230000000016162"
"225.11095","C00284","M-HCOONa+H[1+]","0.000373533229947043"
"131.07342","C01207","M-HCOONa+H[1+]","0.000743533229979221"
"183.08943","C00398","M+Na[1+]","0.000153533229990899"
"183.08943","C00788","M[1+]","6.99999999937972e-05"
"128.06236","C00829","M[1+]","0.000239999999990914"
"232.12092","C01449","M-HCOOH+H[1+]","0.00154353323000578"
"232.12092","C01598","M[1+]","0.000279999999975189"
"138.06798","C00571","M+K[1+]","0.000403533230013409"
"123.0319","C00253","M[1+]","0.00010000000000332"
"123.0319","C00542","M+H+Na[2+]","7.64667699968413e-05"
"123.0319","C00799","M+H+Na[2+]","0.000426466769994249"
"161.04755","C01551","M(S34)+H[1+]","0.000473533229978784"
"161.04755","C01551","M(Cl37)+H[1+]","0.000926466770010848"
"143.09455","C00251","M-HCOOK+H[1+]","0.000873533229992063"
"143.09455","C00254","M-HCOOK+H[1+]","0.000873533229992063"
"143.09455","C00885","M-HCOOK+H[1+]","0.000873533229992063"
"143.09455","C02076","M-HCOONa+H[1+]","0.000673533229957002"
"237.08579","C00534","M+HCOONa[1+]","0.00121353323001472"
"237.08579","C00835","M[1+]","0.000409999999988031"
"237.08579","C01133","M[1+]","0.000889999999998281"
"323.17258","C01433","M-HCOONa+H[1+]","0.000103533229946606"
"323.17258","C01761","M-CO+H[1+]","0.00269646677003266"
"307.14102","C01682","M(S34)+H[1+]","0.00035646676997203"
"307.14102","C01682","M(Cl37)+H[1+]","0.00175646677001851"
"307.14102","C01007","M-C3H4O2+H[1+]","0.00094353322998586"
"307.14102","C01957","M-HCOONa+H[1+]","0.000156466770022234"
"364.09737","C00844","M+HCOONa[1+]","0.00290646676995721"
"364.09737","C01081","M+H2O+H[1+]","0.000893533229998411"
"266.12581","C00270","M-CO2+H[1+]","0.00233353323000074"
"266.12581","C01594","M+H2O+H[1+]","0.00233353323000074"
"222.13661","C02029","M+H[1+]","0.0016335332299775"
"276.11051","C00220","M-CO2+H[1+]","0.00203353322996236"
"358.15563","C01137","M(S34)+H[1+]","0.00264646676998836"
"358.15563","C01675","M[1+]","0.000570000000038817"
"141.05407","C00180","M+H2O+H[1+]","0.000606466770022962"
"141.05407","C00539","M+H2O+H[1+]","0.000606466770022962"
"141.05407","C00544","M-CO+H[1+]","0.000506466770019642"
"141.05407","C00576","M+K[1+]","0.00060646676999454"
"141.05407","C00633","M+H2O+H[1+]","0.000606466770022962"
"141.05407","C00670","M+H+Na[2+]","0.000493533230013554"
"141.05407","C01161","M-CO+H[1+]","0.000506466770019642"
"141.05407","C01839","M-CO+H[1+]","0.000506466770019642"
"141.05407","C02123","M-H4O2+H[1+]","0.000506466770019642"
"155.09458","C00280","M+H+Na[2+]","0.000346466769997278"
"155.09458","C00732","M+2H[2+]","0.000503533229988307"
"311.12644","C02106","M-NH3+H[1+]","0.00143646677003062"
"311.12644","C01590","M-HCOOH+H[1+]","0.00143646676997378"
"311.12644","C01699","M-H4O2+H[1+]","0.00123646676996714"
"311.12644","C01701","M-CO+H[1+]","0.00123646677002398"
"169.05982","C00064","M+Na[1+]","0.00144353323000246"
"169.05982","C00303","M+Na[1+]","0.00144353323000246"
"169.05982","C00819","M+Na[1+]","0.00144353323000246"
"263.18796","C01670","M-CO2+H[1+]","0.00128353322998009"
"263.18796","C01699","M-HCOOK+H[1+]","0.000383533229978639"
"246.12495","C02206","M[1+]","0.000649999999978945"
"211.14388","C01037","M+Na[1+]","0.00210353322998458"
"408.16786","C00982","M+H[1+]","0.0028164667700139"
"429.19758","C00664","M-CO2+H[1+]","0.00179646676997436"
"276.18316","C01226","M-NH3+H[1+]","0.00141646677002427"
"254.10489","C00559","M(S34)+H[1+]","1.35332300033042e-05"
"254.10489","C00559","M(Cl37)+H[1+]","0.00138646676998633"
"254.10489","C01418","M(C13)+H[1+]","0.00158646676999297"
"254.10489","C00170","M-CO2+H[1+]","0.00218646677001288"
"250.09494","C01136","M+H[1+]","0.00196353322999698"
"250.09494","C00212","M-H2O+H[1+]","0.00146353323003723"
"250.09494","C00330","M-H2O+H[1+]","0.00146353323003723"
"440.20296","C01626","M-NH3+H[1+]","0.00381646676999026"
"134.0579","C01801","M[1+]","0"
"292.18812","C01814","M-HCOOK+H[1+]","0.00204353322999395"
"280.23951","C01595","M[1+]","0.000690000000020063"
"475.24562","C01626","M+H2O+H[1+]","0.00174353322995557"
"246.01391","C01215","M+NaCl[1+]","6.64667699936672e-05"
